date,indoorSense.iAQ
9/27/2020 11:36:08.959000000 AM,2032
9/27/2020 11:36:11.043000000 AM,2039
9/27/2020 11:36:13.123000000 AM,2042
9/27/2020 11:36:15.206000000 AM,2049
9/27/2020 11:36:17.283000000 AM,2053
9/27/2020 11:36:19.364000000 AM,2056
9/27/2020 11:36:21.433000000 AM,2062
9/27/2020 11:36:23.510000000 AM,2066
9/27/2020 11:36:25.593000000 AM,2066
9/27/2020 11:36:27.671000000 AM,2062
9/27/2020 11:36:29.755000000 AM,2062
9/27/2020 11:36:31.844000000 AM,2059
9/27/2020 11:36:34.038000000 AM,2053
9/27/2020 11:36:36.123000000 AM,2042
9/27/2020 11:36:38.204000000 AM,2036
9/27/2020 11:36:40.281000000 AM,2022
9/27/2020 11:36:42.372000000 AM,2012
9/27/2020 11:36:44.487000000 AM,2002
9/27/2020 11:36:46.571000000 AM,1988
9/27/2020 11:36:48.667000000 AM,1975
9/27/2020 11:36:50.751000000 AM,1962
9/27/2020 11:36:52.881000000 AM,1948
9/27/2020 11:36:54.962000000 AM,1942
9/27/2020 11:36:57.045000000 AM,1935
9/27/2020 11:36:59.148000000 AM,1922
9/27/2020 11:37:01.276000000 AM,1915
9/27/2020 11:37:03.358000000 AM,1909
9/27/2020 11:37:05.442000000 AM,1902
9/27/2020 11:37:07.520000000 AM,1889
9/27/2020 11:37:09.603000000 AM,1880
9/27/2020 11:37:11.699000000 AM,1873
9/27/2020 11:37:13.809000000 AM,1866
9/27/2020 11:37:15.899000000 AM,1860
9/27/2020 11:37:17.998000000 AM,1853
9/27/2020 11:37:20.098000000 AM,1844
9/27/2020 11:37:22.182000000 AM,1837
9/27/2020 11:37:24.275000000 AM,1831
9/27/2020 11:37:26.368000000 AM,1827
9/27/2020 11:37:28.459000000 AM,1823
9/27/2020 11:37:30.551000000 AM,1814
9/27/2020 11:37:32.639000000 AM,1807
9/27/2020 11:37:34.744000000 AM,1804
9/27/2020 11:37:36.839000000 AM,1801
9/27/2020 11:37:38.938000000 AM,1798
9/27/2020 11:37:41.026000000 AM,1795
9/27/2020 11:37:43.122000000 AM,1788
9/27/2020 11:37:45.221000000 AM,1782
9/27/2020 11:37:47.319000000 AM,1775
9/27/2020 11:37:49.431000000 AM,1772
9/27/2020 11:37:51.526000000 AM,1769
9/27/2020 11:37:53.622000000 AM,1763
9/27/2020 11:37:55.710000000 AM,1756
9/27/2020 11:37:57.800000000 AM,1753
9/27/2020 11:37:59.906000000 AM,1753
9/27/2020 11:38:01.999000000 AM,1753
9/27/2020 11:38:04.088000000 AM,1753
9/27/2020 11:38:06.174000000 AM,1753
9/27/2020 11:38:08.267000000 AM,1753
9/27/2020 11:38:10.350000000 AM,1756
9/27/2020 11:38:12.428000000 AM,1756
9/27/2020 11:38:14.512000000 AM,1756
9/27/2020 11:38:16.597000000 AM,1760
9/27/2020 11:38:18.678000000 AM,1763
9/27/2020 11:38:20.756000000 AM,1766
9/27/2020 11:38:22.834000000 AM,1769
9/27/2020 11:38:24.916000000 AM,1766
9/27/2020 11:38:26.995000000 AM,1763
9/27/2020 11:38:29.075000000 AM,1760
9/27/2020 11:38:31.158000000 AM,1753
9/27/2020 11:38:33.249000000 AM,1747
9/27/2020 11:38:35.338000000 AM,1737
9/27/2020 11:38:37.443000000 AM,1731
9/27/2020 11:38:39.525000000 AM,1725
9/27/2020 11:38:41.606000000 AM,1715
9/27/2020 11:38:43.688000000 AM,1703
9/27/2020 11:38:45.782000000 AM,1693
9/27/2020 11:38:48.079000000 AM,1684
9/27/2020 11:38:50.162000000 AM,1675
9/27/2020 11:38:52.232000000 AM,1665
9/27/2020 11:38:54.315000000 AM,1662
9/27/2020 11:38:56.395000000 AM,1668
9/27/2020 11:38:58.478000000 AM,1675
9/27/2020 11:39:00.565000000 AM,1687
9/27/2020 11:39:02.651000000 AM,1699
9/27/2020 11:39:04.737000000 AM,1715
9/27/2020 11:39:06.818000000 AM,1734
9/27/2020 11:39:08.902000000 AM,1750
9/27/2020 11:39:10.985000000 AM,1763
9/27/2020 11:39:13.066000000 AM,1775
9/27/2020 11:39:15.160000000 AM,1788
9/27/2020 11:39:17.242000000 AM,1798
9/27/2020 11:39:19.321000000 AM,1807
9/27/2020 11:39:21.420000000 AM,1814
9/27/2020 11:39:23.507000000 AM,1820
9/27/2020 11:39:25.583000000 AM,1823
9/27/2020 11:39:27.662000000 AM,1830
9/27/2020 11:39:29.757000000 AM,1823
9/27/2020 11:39:31.845000000 AM,1801
9/27/2020 11:39:33.928000000 AM,1795
9/27/2020 11:39:36.008000000 AM,1785
9/27/2020 11:39:38.096000000 AM,1772
9/27/2020 11:39:40.189000000 AM,1760
9/27/2020 11:39:42.265000000 AM,1743
9/27/2020 11:39:44.350000000 AM,1731
9/27/2020 11:39:46.458000000 AM,1718
9/27/2020 11:39:48.554000000 AM,1703
9/27/2020 11:39:50.656000000 AM,1687
9/27/2020 11:39:52.751000000 AM,1678
9/27/2020 11:39:54.855000000 AM,1665
9/27/2020 11:39:57.101000000 AM,1659
9/27/2020 11:39:59.184000000 AM,1659
9/27/2020 11:40:01.282000000 AM,1650
9/27/2020 11:40:03.365000000 AM,1641
9/27/2020 11:40:05.442000000 AM,1634
9/27/2020 11:40:07.524000000 AM,1631
9/27/2020 11:40:09.602000000 AM,1622
9/27/2020 11:40:11.688000000 AM,1619
9/27/2020 11:40:13.777000000 AM,1616
9/27/2020 11:40:15.946000000 AM,1610
9/27/2020 11:40:18.041000000 AM,1610
9/27/2020 11:40:20.121000000 AM,1613
9/27/2020 11:40:22.192000000 AM,1616
9/27/2020 11:40:24.271000000 AM,1631
9/27/2020 11:40:26.351000000 AM,1643
9/27/2020 11:40:28.432000000 AM,1659
9/27/2020 11:40:30.511000000 AM,1678
9/27/2020 11:40:32.612000000 AM,1693
9/27/2020 11:40:34.691000000 AM,1709
9/27/2020 11:40:36.789000000 AM,1725
9/27/2020 11:40:38.871000000 AM,1743
9/27/2020 11:40:40.950000000 AM,1756
9/27/2020 11:40:43.035000000 AM,1763
9/27/2020 11:40:45.111000000 AM,1763
9/27/2020 11:40:47.192000000 AM,1760
9/27/2020 11:40:49.275000000 AM,1756
9/27/2020 11:40:51.362000000 AM,1747
9/27/2020 11:40:53.443000000 AM,1741
9/27/2020 11:40:55.523000000 AM,1737
9/27/2020 11:40:57.606000000 AM,1731
9/27/2020 11:40:59.690000000 AM,1722
9/27/2020 11:41:01.775000000 AM,1715
9/27/2020 11:41:03.852000000 AM,1709
9/27/2020 11:41:05.935000000 AM,1703
9/27/2020 11:41:08.062000000 AM,1696
9/27/2020 11:41:10.146000000 AM,1693
9/27/2020 11:41:12.212000000 AM,1690
9/27/2020 11:41:14.290000000 AM,1690
9/27/2020 11:41:16.373000000 AM,1687
9/27/2020 11:41:18.451000000 AM,1687
9/27/2020 11:41:20.531000000 AM,1690
9/27/2020 11:41:22.614000000 AM,1690
9/27/2020 11:41:24.695000000 AM,1690
9/27/2020 11:41:26.786000000 AM,1690
9/27/2020 11:41:28.875000000 AM,1693
9/27/2020 11:41:30.954000000 AM,1693
9/27/2020 11:41:33.048000000 AM,1693
9/27/2020 11:41:35.131000000 AM,1690
9/27/2020 11:41:37.211000000 AM,1693
9/27/2020 11:41:39.294000000 AM,1696
9/27/2020 11:41:41.383000000 AM,1705
9/27/2020 11:41:43.459000000 AM,1714
9/27/2020 11:41:45.540000000 AM,1727
9/27/2020 11:41:47.628000000 AM,1746
9/27/2020 11:41:49.711000000 AM,1765
9/27/2020 11:41:51.797000000 AM,1791
9/27/2020 11:41:53.885000000 AM,1816
9/27/2020 11:41:55.969000000 AM,1842
9/27/2020 11:41:58.140000000 AM,1868
9/27/2020 11:42:00.222000000 AM,1891
9/27/2020 11:42:02.303000000 AM,1914
9/27/2020 11:42:04.383000000 AM,1933
9/27/2020 11:42:06.465000000 AM,1950
9/27/2020 11:42:08.683000000 AM,1967
9/27/2020 11:42:10.782000000 AM,1987
9/27/2020 11:42:12.958000000 AM,2013
9/27/2020 11:42:15.314000000 AM,2071
9/27/2020 11:42:17.662000000 AM,2119
9/27/2020 11:42:19.812000000 AM,2171
9/27/2020 11:42:21.914000000 AM,2227
9/27/2020 11:42:24.015000000 AM,2280
9/27/2020 11:42:26.115000000 AM,2330
9/27/2020 11:42:28.206000000 AM,2378
9/27/2020 11:42:30.293000000 AM,2418
9/27/2020 11:42:32.375000000 AM,2447
9/27/2020 11:42:34.457000000 AM,2477
9/27/2020 11:42:36.643000000 AM,2499
9/27/2020 11:42:38.737000000 AM,2518
9/27/2020 11:42:40.818000000 AM,2533
9/27/2020 11:42:42.908000000 AM,2537
9/27/2020 11:42:44.988000000 AM,2540
9/27/2020 11:42:47.068000000 AM,2548
9/27/2020 11:42:49.157000000 AM,2556
9/27/2020 11:42:51.286000000 AM,2563
9/27/2020 11:42:53.362000000 AM,2586
9/27/2020 11:42:55.461000000 AM,2597
9/27/2020 11:42:57.633000000 AM,2613
9/27/2020 11:42:59.715000000 AM,2620
9/27/2020 11:43:01.795000000 AM,2628
9/27/2020 11:43:03.876000000 AM,2632
9/27/2020 11:43:05.965000000 AM,2636
9/27/2020 11:43:08.076000000 AM,2639
9/27/2020 11:43:10.156000000 AM,2632
9/27/2020 11:43:12.228000000 AM,2624
9/27/2020 11:43:14.315000000 AM,2613
9/27/2020 11:43:16.415000000 AM,2601
9/27/2020 11:43:18.494000000 AM,2590
9/27/2020 11:43:20.578000000 AM,2582
9/27/2020 11:43:22.659000000 AM,2582
9/27/2020 11:43:24.744000000 AM,2582
9/27/2020 11:43:26.827000000 AM,2590
9/27/2020 11:43:28.916000000 AM,2597
9/27/2020 11:43:30.996000000 AM,2601
9/27/2020 11:43:33.084000000 AM,2605
9/27/2020 11:43:35.167000000 AM,2605
9/27/2020 11:43:37.259000000 AM,2605
9/27/2020 11:43:39.345000000 AM,2601
9/27/2020 11:43:41.424000000 AM,2601
9/27/2020 11:43:43.507000000 AM,2601
9/27/2020 11:43:45.593000000 AM,2601
9/27/2020 11:43:47.673000000 AM,2601
9/27/2020 11:43:49.761000000 AM,2597
9/27/2020 11:43:51.835000000 AM,2594
9/27/2020 11:43:53.916000000 AM,2594
9/27/2020 11:43:55.998000000 AM,2594
9/27/2020 11:43:58.077000000 AM,2597
9/27/2020 11:44:00.156000000 AM,2594
9/27/2020 11:44:02.227000000 AM,2586
9/27/2020 11:44:04.309000000 AM,2571
9/27/2020 11:44:06.389000000 AM,2556
9/27/2020 11:44:08.469000000 AM,2537
9/27/2020 11:44:10.547000000 AM,2514
9/27/2020 11:44:12.627000000 AM,2488
9/27/2020 11:44:14.709000000 AM,2462
9/27/2020 11:44:16.799000000 AM,2432
9/27/2020 11:44:18.895000000 AM,2396
9/27/2020 11:44:20.986000000 AM,2352
9/27/2020 11:44:23.066000000 AM,2305
9/27/2020 11:44:25.150000000 AM,2255
9/27/2020 11:44:27.241000000 AM,2213
9/27/2020 11:44:29.330000000 AM,2168
9/27/2020 11:44:31.416000000 AM,2123
9/27/2020 11:44:33.501000000 AM,2078
9/27/2020 11:44:35.583000000 AM,2037
9/27/2020 11:44:37.662000000 AM,2000
9/27/2020 11:44:39.768000000 AM,1967
9/27/2020 11:44:41.873000000 AM,1937
9/27/2020 11:44:44.025000000 AM,1910
9/27/2020 11:44:46.116000000 AM,1894
9/27/2020 11:44:48.213000000 AM,1878
9/27/2020 11:44:50.299000000 AM,1858
9/27/2020 11:44:52.369000000 AM,1839
9/27/2020 11:44:54.468000000 AM,1826
9/27/2020 11:44:56.565000000 AM,1810
9/27/2020 11:44:58.666000000 AM,1797
9/27/2020 11:45:00.820000000 AM,1781
9/27/2020 11:45:02.899000000 AM,1759
9/27/2020 11:45:04.983000000 AM,1746
9/27/2020 11:45:07.070000000 AM,1733
9/27/2020 11:45:09.169000000 AM,1721
9/27/2020 11:45:11.369000000 AM,1708
9/27/2020 11:45:13.457000000 AM,1699
9/27/2020 11:45:15.555000000 AM,1683
9/27/2020 11:45:17.637000000 AM,1671
9/27/2020 11:45:19.720000000 AM,1658
9/27/2020 11:45:21.803000000 AM,1643
9/27/2020 11:45:23.883000000 AM,1630
9/27/2020 11:45:25.966000000 AM,1621
9/27/2020 11:45:28.073000000 AM,1609
9/27/2020 11:45:30.215000000 AM,1600
9/27/2020 11:45:32.285000000 AM,1597
9/27/2020 11:45:34.364000000 AM,1591
9/27/2020 11:45:36.469000000 AM,1587
9/27/2020 11:45:38.563000000 AM,1587
9/27/2020 11:45:40.655000000 AM,1591
9/27/2020 11:45:42.757000000 AM,1597
9/27/2020 11:45:44.868000000 AM,1603
9/27/2020 11:45:46.969000000 AM,1606
9/27/2020 11:45:49.074000000 AM,1606
9/27/2020 11:45:51.200000000 AM,1612
9/27/2020 11:45:53.280000000 AM,1621
9/27/2020 11:45:55.399000000 AM,1627
9/27/2020 11:45:57.483000000 AM,1633
9/27/2020 11:45:59.567000000 AM,1639
9/27/2020 11:46:01.750000000 AM,1645
9/27/2020 11:46:03.848000000 AM,1651
9/27/2020 11:46:05.923000000 AM,1658
9/27/2020 11:46:08.005000000 AM,1664
9/27/2020 11:46:10.081000000 AM,1667
9/27/2020 11:46:12.193000000 AM,1673
9/27/2020 11:46:14.276000000 AM,1676
9/27/2020 11:46:16.367000000 AM,1676
9/27/2020 11:46:18.542000000 AM,1679
9/27/2020 11:46:20.624000000 AM,1686
9/27/2020 11:46:22.706000000 AM,1686
9/27/2020 11:46:24.787000000 AM,1686
9/27/2020 11:46:26.866000000 AM,1692
9/27/2020 11:46:28.988000000 AM,1695
9/27/2020 11:46:31.066000000 AM,1698
9/27/2020 11:46:33.169000000 AM,1698
9/27/2020 11:46:35.336000000 AM,1701
9/27/2020 11:46:37.427000000 AM,1705
9/27/2020 11:46:39.506000000 AM,1711
9/27/2020 11:46:41.583000000 AM,1711
9/27/2020 11:46:43.737000000 AM,1711
9/27/2020 11:46:45.839000000 AM,1717
9/27/2020 11:46:47.918000000 AM,1723
9/27/2020 11:46:49.995000000 AM,1726
9/27/2020 11:46:52.098000000 AM,1730
9/27/2020 11:46:54.175000000 AM,1730
9/27/2020 11:46:56.268000000 AM,1732
9/27/2020 11:46:58.370000000 AM,1736
9/27/2020 11:47:00.526000000 AM,1742
9/27/2020 11:47:02.608000000 AM,1745
9/27/2020 11:47:04.687000000 AM,1745
9/27/2020 11:47:06.772000000 AM,1745
9/27/2020 11:47:08.922000000 AM,1749
9/27/2020 11:47:11.000000000 AM,1752
9/27/2020 11:47:13.076000000 AM,1755
9/27/2020 11:47:15.173000000 AM,1761
9/27/2020 11:47:17.319000000 AM,1764
9/27/2020 11:47:19.398000000 AM,1767
9/27/2020 11:47:21.620000000 AM,1774
9/27/2020 11:47:23.697000000 AM,1774
9/27/2020 11:47:25.780000000 AM,1774
9/27/2020 11:47:27.868000000 AM,1774
9/27/2020 11:47:29.960000000 AM,1774
9/27/2020 11:47:32.037000000 AM,1774
9/27/2020 11:47:34.128000000 AM,1777
9/27/2020 11:47:36.216000000 AM,1777
9/27/2020 11:47:38.295000000 AM,1777
9/27/2020 11:47:40.375000000 AM,1777
9/27/2020 11:47:42.517000000 AM,1777
9/27/2020 11:47:44.595000000 AM,1774
9/27/2020 11:47:46.681000000 AM,1767
9/27/2020 11:47:48.777000000 AM,1764
9/27/2020 11:47:50.870000000 AM,1758
9/27/2020 11:47:53.066000000 AM,1755
9/27/2020 11:47:55.155000000 AM,1749
9/27/2020 11:47:57.235000000 AM,1742
9/27/2020 11:47:59.316000000 AM,1736
9/27/2020 11:48:01.412000000 AM,1732
9/27/2020 11:48:03.494000000 AM,1726
9/27/2020 11:48:05.581000000 AM,1723
9/27/2020 11:48:07.671000000 AM,1717
9/27/2020 11:48:09.856000000 AM,1714
9/27/2020 11:48:11.935000000 AM,1707
9/27/2020 11:48:14.015000000 AM,1701
9/27/2020 11:48:16.096000000 AM,1695
9/27/2020 11:48:18.184000000 AM,1692
9/27/2020 11:48:20.272000000 AM,1689
9/27/2020 11:48:22.458000000 AM,1682
9/27/2020 11:48:24.539000000 AM,1679
9/27/2020 11:48:26.636000000 AM,1679
9/27/2020 11:48:28.709000000 AM,1679
9/27/2020 11:48:30.788000000 AM,1679
9/27/2020 11:48:32.876000000 AM,1679
9/27/2020 11:48:34.973000000 AM,1676
9/27/2020 11:48:37.088000000 AM,1676
9/27/2020 11:48:39.180000000 AM,1673
9/27/2020 11:48:41.288000000 AM,1673
9/27/2020 11:48:43.376000000 AM,1673
9/27/2020 11:48:45.490000000 AM,1670
9/27/2020 11:48:47.580000000 AM,1670
9/27/2020 11:48:49.680000000 AM,1670
9/27/2020 11:48:51.776000000 AM,1667
9/27/2020 11:48:53.989000000 AM,1667
9/27/2020 11:48:56.072000000 AM,1667
9/27/2020 11:48:58.160000000 AM,1667
9/27/2020 11:49:00.243000000 AM,1667
9/27/2020 11:49:02.315000000 AM,1670
9/27/2020 11:49:04.395000000 AM,1670
9/27/2020 11:49:06.477000000 AM,1670
9/27/2020 11:49:08.644000000 AM,1670
9/27/2020 11:49:10.723000000 AM,1670
9/27/2020 11:49:12.805000000 AM,1673
9/27/2020 11:49:14.890000000 AM,1676
9/27/2020 11:49:16.978000000 AM,1676
9/27/2020 11:49:19.080000000 AM,1676
9/27/2020 11:49:21.224000000 AM,1679
9/27/2020 11:49:23.303000000 AM,1679
9/27/2020 11:49:25.388000000 AM,1679
9/27/2020 11:49:27.573000000 AM,1679
9/27/2020 11:49:29.655000000 AM,1679
9/27/2020 11:49:31.744000000 AM,1679
9/27/2020 11:49:33.827000000 AM,1679
9/27/2020 11:49:35.906000000 AM,1679
9/27/2020 11:49:37.984000000 AM,1679
9/27/2020 11:49:40.169000000 AM,1679
9/27/2020 11:49:42.243000000 AM,1679
9/27/2020 11:49:44.323000000 AM,1679
9/27/2020 11:49:46.404000000 AM,1679
9/27/2020 11:49:48.499000000 AM,1679
9/27/2020 11:49:50.577000000 AM,1679
9/27/2020 11:49:52.680000000 AM,1679
9/27/2020 11:49:54.777000000 AM,1679
9/27/2020 11:49:56.882000000 AM,1673
9/27/2020 11:49:59.011000000 AM,1676
9/27/2020 11:50:01.105000000 AM,1673
9/27/2020 11:50:03.188000000 AM,1673
9/27/2020 11:50:05.284000000 AM,1673
9/27/2020 11:50:07.408000000 AM,1673
9/27/2020 11:50:09.488000000 AM,1672
9/27/2020 11:50:11.576000000 AM,1672
9/27/2020 11:50:13.756000000 AM,1672
9/27/2020 11:50:15.841000000 AM,1672
9/27/2020 11:50:17.923000000 AM,1672
9/27/2020 11:50:20.018000000 AM,1672
9/27/2020 11:50:22.086000000 AM,1669
9/27/2020 11:50:24.180000000 AM,1666
9/27/2020 11:50:26.277000000 AM,1666
9/27/2020 11:50:28.397000000 AM,1663
9/27/2020 11:50:30.479000000 AM,1660
9/27/2020 11:50:32.700000000 AM,1657
9/27/2020 11:50:34.781000000 AM,1657
9/27/2020 11:50:36.859000000 AM,1654
9/27/2020 11:50:38.938000000 AM,1647
9/27/2020 11:50:41.040000000 AM,1641
9/27/2020 11:50:43.130000000 AM,1638
9/27/2020 11:50:45.219000000 AM,1632
9/27/2020 11:50:47.318000000 AM,1626
9/27/2020 11:50:49.411000000 AM,1620
9/27/2020 11:50:51.501000000 AM,1614
9/27/2020 11:50:53.590000000 AM,1598
9/27/2020 11:50:55.742000000 AM,1586
9/27/2020 11:50:57.828000000 AM,1574
9/27/2020 11:50:59.916000000 AM,1559
9/27/2020 11:51:01.998000000 AM,1543
9/27/2020 11:51:04.083000000 AM,1526
9/27/2020 11:51:06.177000000 AM,1507
9/27/2020 11:51:08.269000000 AM,1492
9/27/2020 11:51:10.348000000 AM,1475
9/27/2020 11:51:12.440000000 AM,1460
9/27/2020 11:51:14.539000000 AM,1442
9/27/2020 11:51:16.642000000 AM,1427
9/27/2020 11:51:18.739000000 AM,1410
9/27/2020 11:51:20.840000000 AM,1392
9/27/2020 11:51:22.938000000 AM,1375
9/27/2020 11:51:25.044000000 AM,1355
9/27/2020 11:51:27.139000000 AM,1337
9/27/2020 11:51:29.239000000 AM,1323
9/27/2020 11:51:31.342000000 AM,1306
9/27/2020 11:51:33.441000000 AM,1289
9/27/2020 11:51:35.539000000 AM,1274
9/27/2020 11:51:37.641000000 AM,1260
9/27/2020 11:51:39.739000000 AM,1249
9/27/2020 11:51:41.851000000 AM,1235
9/27/2020 11:51:43.941000000 AM,1221
9/27/2020 11:51:46.045000000 AM,1204
9/27/2020 11:51:48.139000000 AM,1193
9/27/2020 11:51:50.240000000 AM,1182
9/27/2020 11:51:52.339000000 AM,1171
9/27/2020 11:51:54.443000000 AM,1160
9/27/2020 11:51:56.519000000 AM,1151
9/27/2020 11:51:58.598000000 AM,1140
9/27/2020 11:52:00.682000000 AM,1132
9/27/2020 11:52:02.752000000 AM,1124
9/27/2020 11:52:04.844000000 AM,1119
9/27/2020 11:52:06.924000000 AM,1110
9/27/2020 11:52:09.012000000 AM,1105
9/27/2020 11:52:11.087000000 AM,1100
9/27/2020 11:52:13.170000000 AM,1094
9/27/2020 11:52:15.252000000 AM,1089
9/27/2020 11:52:17.343000000 AM,1084
9/27/2020 11:52:19.419000000 AM,1078
9/27/2020 11:52:21.500000000 AM,1075
9/27/2020 11:52:23.583000000 AM,1072
9/27/2020 11:52:25.676000000 AM,1072
9/27/2020 11:52:27.761000000 AM,1067
9/27/2020 11:52:29.839000000 AM,1065
9/27/2020 11:52:31.919000000 AM,1065
9/27/2020 11:52:34.002000000 AM,1062
9/27/2020 11:52:36.092000000 AM,1062
9/27/2020 11:52:38.171000000 AM,1065
9/27/2020 11:52:40.258000000 AM,1065
9/27/2020 11:52:42.331000000 AM,1067
9/27/2020 11:52:44.410000000 AM,1070
9/27/2020 11:52:46.494000000 AM,1075
9/27/2020 11:52:48.571000000 AM,1081
9/27/2020 11:52:50.653000000 AM,1086
9/27/2020 11:52:52.732000000 AM,1091
9/27/2020 11:52:54.812000000 AM,1097
9/27/2020 11:52:56.897000000 AM,1103
9/27/2020 11:52:58.984000000 AM,1108
9/27/2020 11:53:01.066000000 AM,1113
9/27/2020 11:53:03.151000000 AM,1119
9/27/2020 11:53:05.235000000 AM,1121
9/27/2020 11:53:07.313000000 AM,1121
9/27/2020 11:53:09.396000000 AM,1121
9/27/2020 11:53:11.527000000 AM,1119
9/27/2020 11:53:13.624000000 AM,1113
9/27/2020 11:53:15.704000000 AM,1108
9/27/2020 11:53:17.788000000 AM,1103
9/27/2020 11:53:19.926000000 AM,1091
9/27/2020 11:53:22.174000000 AM,1081
9/27/2020 11:53:24.269000000 AM,1070
9/27/2020 11:53:26.354000000 AM,1056
9/27/2020 11:53:28.443000000 AM,1049
9/27/2020 11:53:30.523000000 AM,1038
9/27/2020 11:53:32.604000000 AM,1024
9/27/2020 11:53:34.685000000 AM,1008
9/27/2020 11:53:36.764000000 AM,993
9/27/2020 11:53:38.844000000 AM,977
9/27/2020 11:53:40.928000000 AM,961
9/27/2020 11:53:43.008000000 AM,945
9/27/2020 11:53:45.092000000 AM,932
9/27/2020 11:53:47.262000000 AM,919
9/27/2020 11:53:49.334000000 AM,904
9/27/2020 11:53:51.418000000 AM,891
9/27/2020 11:53:53.510000000 AM,875
9/27/2020 11:53:55.597000000 AM,857
9/27/2020 11:53:57.689000000 AM,847
9/27/2020 11:53:59.860000000 AM,832
9/27/2020 11:54:01.944000000 AM,822
9/27/2020 11:54:04.034000000 AM,812
9/27/2020 11:54:06.114000000 AM,802
9/27/2020 11:54:08.195000000 AM,792
9/27/2020 11:54:10.298000000 AM,781
9/27/2020 11:54:12.452000000 AM,771
9/27/2020 11:54:14.539000000 AM,762
9/27/2020 11:54:16.618000000 AM,754
9/27/2020 11:54:18.699000000 AM,746
9/27/2020 11:54:20.853000000 AM,741
9/27/2020 11:54:22.940000000 AM,736
9/27/2020 11:54:25.034000000 AM,731
9/27/2020 11:54:27.123000000 AM,726
9/27/2020 11:54:29.208000000 AM,721
9/27/2020 11:54:31.294000000 AM,716
9/27/2020 11:54:33.446000000 AM,714
9/27/2020 11:54:35.527000000 AM,709
9/27/2020 11:54:37.610000000 AM,704
9/27/2020 11:54:39.700000000 AM,702
9/27/2020 11:54:41.790000000 AM,699
9/27/2020 11:54:43.895000000 AM,697
9/27/2020 11:54:46.043000000 AM,694
9/27/2020 11:54:48.132000000 AM,692
9/27/2020 11:54:50.219000000 AM,692
9/27/2020 11:54:52.302000000 AM,692
9/27/2020 11:54:54.457000000 AM,694
9/27/2020 11:54:56.538000000 AM,699
9/27/2020 11:54:58.618000000 AM,704
9/27/2020 11:55:00.698000000 AM,706
9/27/2020 11:55:02.838000000 AM,706
9/27/2020 11:55:04.922000000 AM,711
9/27/2020 11:55:07.000000000 AM,716
9/27/2020 11:55:09.096000000 AM,719
9/27/2020 11:55:11.232000000 AM,721
9/27/2020 11:55:13.307000000 AM,724
9/27/2020 11:55:15.389000000 AM,724
9/27/2020 11:55:17.493000000 AM,729
9/27/2020 11:55:19.630000000 AM,731
9/27/2020 11:55:21.713000000 AM,731
9/27/2020 11:55:23.798000000 AM,733
9/27/2020 11:55:25.899000000 AM,738
9/27/2020 11:55:27.990000000 AM,743
9/27/2020 11:55:30.066000000 AM,749
9/27/2020 11:55:32.139000000 AM,751
9/27/2020 11:55:34.222000000 AM,754
9/27/2020 11:55:36.318000000 AM,759
9/27/2020 11:55:38.399000000 AM,764
9/27/2020 11:55:40.473000000 AM,768
9/27/2020 11:55:42.546000000 AM,778
9/27/2020 11:55:44.632000000 AM,786
9/27/2020 11:55:46.712000000 AM,796
9/27/2020 11:55:48.796000000 AM,804
9/27/2020 11:55:50.880000000 AM,808
9/27/2020 11:55:52.976000000 AM,816
9/27/2020 11:55:55.061000000 AM,824
9/27/2020 11:55:57.143000000 AM,834
9/27/2020 11:55:59.235000000 AM,841
9/27/2020 11:56:01.321000000 AM,849
9/27/2020 11:56:03.407000000 AM,859
9/27/2020 11:56:05.484000000 AM,870
9/27/2020 11:56:07.563000000 AM,877
9/27/2020 11:56:09.643000000 AM,885
9/27/2020 11:56:11.723000000 AM,890
9/27/2020 11:56:13.808000000 AM,895
9/27/2020 11:56:15.887000000 AM,901
9/27/2020 11:56:17.974000000 AM,906
9/27/2020 11:56:20.053000000 AM,911
9/27/2020 11:56:22.125000000 AM,916
9/27/2020 11:56:24.202000000 AM,921
9/27/2020 11:56:26.283000000 AM,927
9/27/2020 11:56:28.364000000 AM,932
9/27/2020 11:56:30.443000000 AM,937
9/27/2020 11:56:32.522000000 AM,942
9/27/2020 11:56:34.603000000 AM,950
9/27/2020 11:56:36.692000000 AM,955
9/27/2020 11:56:38.766000000 AM,960
9/27/2020 11:56:40.847000000 AM,966
9/27/2020 11:56:42.923000000 AM,971
9/27/2020 11:56:45.004000000 AM,976
9/27/2020 11:56:47.098000000 AM,981
9/27/2020 11:56:49.229000000 AM,984
9/27/2020 11:56:51.314000000 AM,989
9/27/2020 11:56:53.404000000 AM,994
9/27/2020 11:56:55.578000000 AM,1000
9/27/2020 11:56:57.664000000 AM,1002
9/27/2020 11:56:59.743000000 AM,1008
9/27/2020 11:57:01.823000000 AM,1011
9/27/2020 11:57:03.904000000 AM,1011
9/27/2020 11:57:05.995000000 AM,1008
9/27/2020 11:57:08.174000000 AM,1008
9/27/2020 11:57:10.255000000 AM,1005
9/27/2020 11:57:12.337000000 AM,1000
9/27/2020 11:57:14.417000000 AM,997
9/27/2020 11:57:16.503000000 AM,997
9/27/2020 11:57:18.618000000 AM,994
9/27/2020 11:57:20.696000000 AM,992
9/27/2020 11:57:22.798000000 AM,989
9/27/2020 11:57:24.899000000 AM,987
9/27/2020 11:57:27.010000000 AM,984
9/27/2020 11:57:29.097000000 AM,981
